fold,text,intents,intent_span,intent_span_4o
fold2,i need to make that transfer earlier than November 4th,"['make_open_apply_setup_get_activate', 'transfer_payment_deposit', 'less_lower_before']",transfer/earlier than November 4th/make,earlier than November 4th/make that transfer
fold2,why am I earning less daily interest than the previous month,"['why', 'fees_interests', 'less_lower_before']",why am I earning less daily interest,previous month/earning less daily interest/why
fold2,"Yes, getting that refund tomorrow is fine.","['affirm', 'refund']",Yes/getting that refund tomorrow,tomorrow is fine/getting that refund/Yes
fold2,"I demand a refund, put me through with a real person!","['refund', 'handoff']",demand/real person/refund,put me through with a real person/demand a refund
fold2,"I transferred some money to my mum overseas last month, but this is still pending. What the hell?","['wrong_notworking_notshowing', 'international', 'transfer_payment_deposit', 'why']",overseas/transferred some money,overseas/transferred/last month/money/pending
fold2,my card was declined whats going on?,"['wrong_notworking_notshowing', 'card', 'why']",declined/card,whats going on/declined/card
fold2,"I don't want to meet anymore, all good","['cancel_close_leave_freeze', 'appointment']",don't want/all good,don't want to meet/all good
fold2,Can i set an appointment in your local branch?,"['appointment', 'make_open_apply_setup_get_activate', 'request_info']",set an appointment/local branch,set/appointment
fold2,whats the difference between mortgage and normal loan?,"['request_info', 'mortgage', 'loan']",normal loan/mortgage,mortgage/loan
fold2,tell me about mortgages,"['mortgage', 'request_info']",mortgages,mortgages/tell me about
fold2,could i get a loan for 11 years?,"['request_info', 'make_open_apply_setup_get_activate', 'loan']",11 years/get a loan,11 years/get/loan
fold2,"i keep increasing my limit on a weekly basis and it's changing back! seriously, you have to fix this right now!","['more_higher_after', 'wrong_notworking_notshowing', 'limits', 'change']",changing back/increasing my limit,changing back/increasing my limit/fix this
fold2,Is this loan on the name mesha chung?,"['loan', 'request_info']",loan/name/mesha chung,name mesha chung/loan
fold2,"I can't discuss leaving the bank with you, and I'd like to speak to an actual person.","['cancel_close_leave_freeze', 'handoff']",speak to an actual person/leaving the bank,leaving the bank/speak to an actual person
fold2,Pass me to a human please,['handoff'],Pass me to a human please,Pass me to a human/please
fold2,is later than 9 ok,"['request_info', 'more_higher_after']",9/later than,later than 9/ok
fold2,Is there a limit to that?,"['limits', 'request_info']",limit,limit
fold2,that was the overdraft info I was looking for,['overdraft'],overdraft,overdraft/info
fold2,can i change my personal details when im in another country?,"['international', 'change', 'request_info']",personal details/another country/change,change my personal details/in another country/when
fold2,I need to change my address,['change'],address/change,change my address
fold2,How much interest do I pay,"['how_much', 'fees_interests']",interest/How much,interest/how much
fold2,how much extra would I pay when exchanging pounds to euros in Italy?,"['how_much', 'fees_interests', 'international', 'make_open_apply_setup_get_activate']",extra/in Italy/exchanging pounds to euros/how much/pay,exchanging pounds to euros/how much extra
fold2,she asked about the balance we have in there,['balance'],balance,balance
fold2,it is not 10£,['deny'],10£/not,10£/not
fold2,"Yes, I want to transfer 1300 pounds to my Express savings account","['savings', 'account', 'transfer_payment_deposit', 'affirm', 'make_open_apply_setup_get_activate']",transfer/Express savings account/1300 pounds,transfer 1300 pounds/Express savings account/Yes
fold2,that is not my name,['deny'],not my name,my name/not
fold2,i already have a savings account,"['savings', 'account', 'existing']",savings account,account/savings
fold2,use my savings account,"['savings', 'account']",use/my savings account,account/savings
fold2,I refuse to pay that fee.,"['transfer_payment_deposit', 'fees_interests']",refuse/pay that fee,pay that fee/refuse
fold2,i need to set up a transfer for tomorrow at 0 45 p.m.,"['transfer_payment_deposit', 'make_open_apply_setup_get_activate']",transfer/set up/tomorrow,set up/transfer/tomorrow
fold2,cancel the one at 2:35 p.m. on Dec 8th,['cancel_close_leave_freeze'],one/at 2:35 p.m./on Dec 8th/cancel,cancel
fold2,"yes, my current account movements are not showing","['affirm', 'wrong_notworking_notshowing', 'current', 'account']",current account movements/not showing,not showing/yes/current account movements
fold2,"Yes, it is a current one","['affirm', 'current']",current,current/Yes
fold2,I want to close it,['cancel_close_leave_freeze'],close,close
fold2,It's about an international transfer,"['international', 'transfer_payment_deposit']",international transfer,international/transfer
fold2,I need to know the list of transactions on my account still pending.,"['wrong_notworking_notshowing', 'request_info', 'transfer_payment_deposit', 'account']",pending/list of transactions,account/list of transactions/pending
fold2,It's about an existing account,"['account', 'existing']",existing/account,account/existing
fold2,"not really, i dont know if i need something else","['dont_know', 'deny']",not really/i dont know if i need something else,i dont know/not really
fold2,"I honestly have no idea, I'm sorry",['dont_know'],honestly/have no idea,I'm sorry/no idea
fold2,"I haven't tried it, but I still hope that I can do it using the app only.","['deny', 'make_open_apply_setup_get_activate']",haven't tried it/I still hope that I can do it using the app only,haven't tried/hope/using the app
fold2,Can you activate it for me?,['make_open_apply_setup_get_activate'],activate,activate
fold2,I paid by card,"['card', 'transfer_payment_deposit']",I paid/by card,paid/card
fold2,Can someone help me top up my card? I have never done it before and I am really lost.,"['request_info', 'card', 'transfer_payment_deposit']",never done it before/top up my card/really lost,my card/lost/top up
fold2,It was declined yesterday,['wrong_notworking_notshowing'],declined/yesterday,yesterday/declined
fold2,no not tomorrow,['deny'],tomorrow/not/no,no/not tomorrow
fold2,It surely is.,['affirm'],is/surely/It,surely is
fold2,"Exactly, it was declined","['affirm', 'wrong_notworking_notshowing']",Exactly/it was declined,Exactly/declined
fold2,"No, don't tell me the list of payees","['request_info', 'deny']",don't tell me/No/list of payees,don't tell me/list of payees/No
fold2,"No, it is a new one","['deny', 'new']",No/new one,No/new
fold2,Is it possible to pay by cash?,"['transfer_payment_deposit', 'request_info']",pay by cash,cash/pay
fold2,It happened when I tried to pay,['transfer_payment_deposit'],tried to pay,pay
fold2,I want to find out more about that opportunity.,['request_info'],find out more,opportunity/find out more
fold2,It just says that it was declined,['wrong_notworking_notshowing'],declined,declined
fold2,It was declined,['wrong_notworking_notshowing'],It was declined,declined
fold3,One more time please,['repeat'],One more time,One more time
fold3,how long will the card take to arrive if i ordered it to another country?,"['arrival', 'international', 'card', 'how_long']",ordered it to another country/how long/card,how long/arrive/another country/card
fold3,"No, I cannot do anything before 15 past 9 night.",['deny'],before 15 past 9 night/No,No/cannot do anything before 15 past 9 night
fold3,I tried to send the money and it wasn't sent! I'm waiting already 6 days,"['wrong_notworking_notshowing', 'transfer_payment_deposit']",send the money/wasn't sent/waiting already 6 days,waiting already 6 days/send the money/wasn't sent
fold3,I spent 60.02 pounds from my current account this morning. What's my current balance?,"['balance', 'how_much', 'current', 'account', 'transfer_payment_deposit']",current balance/current account,current balance/current account
fold3,I spent 67.27 euros from my current account this morning. What's my current balance?,"['balance', 'how_much', 'current', 'account', 'transfer_payment_deposit']",current balance/current account,current balance/current account/spent
fold3,"nope, transfer that to my business account. can i talk to human about that?","['transfer_payment_deposit', 'deny', 'business', 'account', 'handoff', 'make_open_apply_setup_get_activate']",can i talk to human about that/transfer that to my business account/nope,business account/talk to human/transfer/nope
fold3,I want to activate a standing order to latrice song from my current account for 740 dollars on first Wednesday of each month,"['make_open_apply_setup_get_activate', 'standing_order', 'current', 'account']",latrice song/current account/740 dollars/activate standing order,activate/current account/standing order/740 dollars/first Wednesday of each month
fold3,The standing order for Deliveroo must be changed to the 25th,"['standing_order', 'change']",standing order/25th/changed/Deliveroo,standing order/changed
fold3,see ya!,['end_call'],see ya!,see ya
fold3,"ok, and when did I spend £82.55 at taxis","['acknowledge', 'transfer_payment_deposit', 'when']",spend £82.55/taxis,at taxis/spend £82.55/ok/when
fold3,"Got it, is there any chance to get a lower rate then?","['acknowledge', 'less_lower_before', 'fees_interests', 'request_info']",lower rate,lower rate/Got it
fold3,My cheque hasn't arrived yet and it has been more than two weeks,"['cheque', 'wrong_notworking_notshowing', 'transfer_payment_deposit', 'more_higher_after']",more than two weeks/My cheque hasn't arrived yet,cheque/arrived/more than two weeks
fold3,"Yes, it's about a cheque","['cheque', 'affirm']",about a cheque/Yes,cheque/Yes
fold3,"Yes, I got the card, but the problem is I have lost it again","['affirm', 'arrival', 'lost_stolen', 'card']",Yes/lost,got the card/lost it/Yes
fold3,"I wanted to activate my card, it just arrived","['arrival', 'make_open_apply_setup_get_activate', 'card']",activate/card,card/activate
fold3,i lost my credit card in spain last week.,"['credit', 'card', 'lost_stolen', 'international']",credit card/spain/last week/lost,lost/spain/credit card
